date,team1,team2,team1players,team2players,team1score,team2score,winner,url
2020-04-26 20:30:00,Dallas Empire,Chicago Huntsmen,"['Clayster', 'Shotzzy', 'Huke', 'ILLeY', 'Crimsix']","['Scump', 'FormaL', 'Arcitys', 'Envoy', 'Gunless']",3,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_League%2FSeason_1%2FRegular_Season%2FWeek_6
2020-04-26 22:00:00,Atlanta FaZe,Dallas Empire,"['ABeZy', 'Simp', 'Cellium', 'MajorManiak', 'Priestahh']","['Clayster', 'Shotzzy', 'Huke', 'ILLeY', 'Crimsix']",1,3,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_League%2FSeason_1%2FRegular_Season%2FWeek_6
2020-05-05 02:30:00,Libalent Vertex,Rush Gaming,"['Inaba', 'Sitimentyo', 'GenGar', 'XAxSy', 'Leisia']","['WinRed', 'Nicochan', 'Gorou', 'Vebra', 'GreedZz']",2,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Challengers%2F2020%2FJapan_National_Cup%2FSpring
2020-05-05 05:30:00,SCARZ,Libalent Vertex,"['AliceWonderland', 'Duffle', 'Miaki', 'NevvtonX', 'Ngt']","['Inaba', 'Sitimentyo', 'GenGar', 'XAxSy', 'Leisia']",2,3,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Challengers%2F2020%2FJapan_National_Cup%2FSpring
2020-05-05 07:00:00,SCARZ,Rush Gaming,"['AliceWonderland', 'Duffle', 'Miaki', 'NevvtonX', 'Ngt']","['WinRed', 'Nicochan', 'Gorou', 'Vebra', 'GreedZz']",3,1,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Challengers%2F2020%2FJapan_National_Cup%2FSpring
2020-05-05 08:30:00,Libalent Vertex,SCARZ,"['Inaba', 'Sitimentyo', 'GenGar', 'XAxSy', 'Leisia']","['AliceWonderland', 'Duffle', 'Miaki', 'NevvtonX', 'Ngt']",3,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Challengers%2F2020%2FJapan_National_Cup%2FSpring
2020-05-08 20:00:00,Atlanta FaZe,Paris Legion,"['ABeZy', 'Simp', 'Cellium', 'MajorManiak', 'Priestahh']","['Louqa', 'Shockz', 'Denz', 'KiSMET', 'Zed']",3,1,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_League%2FSeason_1%2FRegular_Season%2FWeek_7
2020-05-08 21:30:00,London Royal Ravens,OpTic Gaming Los Angeles,"['Wuskin', 'Skrapz', 'Dylan', 'Jurd', 'Seany']","['TJHaLy', 'Dashy', 'Kuavo', 'SlasheR', 'Chino']",3,2,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_League%2FSeason_1%2FRegular_Season%2FWeek_7
2020-05-08 23:00:00,New York Subliners,Toronto Ultra,"['ZooMaa', 'Temp', 'Accuracy', 'Attach', 'Mack']","['Classic', 'Methodz', 'Bance', 'Cammy', 'MettalZ']",1,3,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_League%2FSeason_1%2FRegular_Season%2FWeek_7
2020-05-09 00:30:00,Minnesota RØKKR,Florida Mutineers,"['SiLLY', 'Assault', 'GodRx', 'Alexx', 'Asim']","['Fero', 'Frosty', 'Skyz', 'Havok', 'Maux']",3,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_League%2FSeason_1%2FRegular_Season%2FWeek_7
2020-05-09 00:30:00,Minnesota RØKKR,New York Subliners,"['SiLLY', 'Assault', 'GodRx', 'Alexx', 'Asim']","['ZooMaa', 'Temp', 'Accuracy', 'Attach', 'Mack']",0,3,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_League%2FSeason_1%2FRegular_Season%2FWeek_7
2020-05-09 17:00:00,London Royal Ravens,Atlanta FaZe,"['Wuskin', 'Skrapz', 'Dylan', 'Jurd', 'Seany']","['ABeZy', 'Simp', 'Cellium', 'MajorManiak', 'Priestahh']",1,3,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_League%2FSeason_1%2FRegular_Season%2FWeek_7
2020-05-09 18:30:00,Minnesota RØKKR,Toronto Ultra,"['SiLLY', 'Assault', 'GodRx', 'Alexx', 'Asim']","['Classic', 'Methodz', 'Bance', 'Cammy', 'MettalZ']",1,3,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_League%2FSeason_1%2FRegular_Season%2FWeek_7
2020-05-09 20:00:00,OpTic Gaming Los Angeles,Paris Legion,"['TJHaLy', 'Dashy', 'Kuavo', 'SlasheR', 'Chino']","['Louqa', 'Shockz', 'Denz', 'KiSMET', 'Zed']",3,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_League%2FSeason_1%2FRegular_Season%2FWeek_7
2020-05-09 20:30:00,Florida Mutineers,New York Subliners,"['Fero', 'Frosty', 'Skyz', 'Havok', 'Maux']","['ZooMaa', 'Temp', 'Accuracy', 'Attach', 'Mack']",0,3,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_League%2FSeason_1%2FRegular_Season%2FWeek_7
2020-05-09 23:00:00,London Royal Ravens,OpTic Gaming Los Angeles,"['Wuskin', 'Skrapz', 'Dylan', 'Jurd', 'Seany']","['TJHaLy', 'Dashy', 'Kuavo', 'SlasheR', 'Chino']",0,3,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_League%2FSeason_1%2FRegular_Season%2FWeek_7
2020-05-10 20:00:00,OpTic Gaming Los Angeles,Toronto Ultra,"['TJHaLy', 'Dashy', 'Kuavo', 'SlasheR', 'Chino']","['Classic', 'Methodz', 'Bance', 'Cammy', 'MettalZ']",3,2,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_League%2FSeason_1%2FRegular_Season%2FWeek_7
2020-05-10 21:30:00,New York Subliners,Atlanta FaZe,"['ZooMaa', 'Temp', 'Accuracy', 'Attach', 'Mack']","['ABeZy', 'Simp', 'Cellium', 'MajorManiak', 'Priestahh']",2,3,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_League%2FSeason_1%2FRegular_Season%2FWeek_7
2020-05-10 23:00:00,OpTic Gaming Los Angeles,Atlanta FaZe,"['TJHaLy', 'Dashy', 'Kuavo', 'SlasheR', 'Chino']","['ABeZy', 'Simp', 'Cellium', 'MajorManiak', 'Priestahh']",1,3,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_League%2FSeason_1%2FRegular_Season%2FWeek_7
2020-05-27 11:30:00,CBK Reapers,VENM Gaming,"['Stealth', 'Chill', 'SaM', 'Rezi', 'Carnage']","['TinPro', 'Dolaky', 'Osirix', 'Mai', 'Bebytan']",0,2,2,https%3A%2F%2Fliquipedia.net%2FSynaty_Esports%2FAll_Stars_League
2020-05-27 12:20:00,Team Mayhem,Initiative Esports,"['Grim', 'Learn', 'Creameh', 'Toxy', 'Vegaz']","['Protons', 'Ibxn', 'BurnZ', 'KerNaL', 'SIDPVP']",0,2,2,https%3A%2F%2Fliquipedia.net%2FSynaty_Esports%2FAll_Stars_League
2020-05-28 15:30:00,SynerGE,Initiative Esports,"['ISpidey', 'Argon', 'Moonscope', 'SuperFan', 'EXO']","['Protons', 'Ibxn', 'BurnZ', 'KerNaL', 'SIDPVP']",1,2,2,https%3A%2F%2Fliquipedia.net%2FSynaty_Esports%2FAll_Stars_League
2020-06-05 12:00:00,VENM Gaming,CBK Reapers,"['TinPro', 'Dolaky', 'Osirix', 'Mai', 'Bebytan']","['Stealth', 'Chill', 'SaM', 'Rezi', 'Carnage']",2,3,2,https%3A%2F%2Fliquipedia.net%2FSynaty_Esports%2FAll_Stars_League
2020-06-08 08:45:00,퇴물모임,Midnight,"['두바', '요시', '유우', '클라바', '아님']","['Gdaeng', 'CARRY', 'DuPaL', 'Akira', '킹왕짱스나']",3,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Mobile_Community_Cup%2FSeason_2
2020-06-08 09:35:00,200,너무조아,"['Demon', 'KeiYT', 'ARt', '제파', '아이러브스퍼']","['CY', 'Vony', 'Jungha', 'M1DNIGHT', '동네북팀맨']",3,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Mobile_Community_Cup%2FSeason_2
2020-06-08 11:00:00,퇴물모임,200,"['두바', '요시', '유우', '클라바', '아님']","['Demon', 'KeiYT', 'ARt', '제파', '아이러브스퍼']",1,3,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Mobile_Community_Cup%2FSeason_2
2020-06-28 01:00:00,SCARZ,Diamonddust,"['AliceWonderland', 'Duffle', 'Miaki', 'NevvtonX', 'Ngt']","['Akashi', 'Ichangs', 'CoroKanTok', 'Yuyu', 'EyeVie']",2,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Challengers%2F2020%2FJapan_National_Cup%2FSummer%2FQualifier
2020-06-28 01:00:00,Monarch,Fiveness Esports,"['Rjaqson', 'Kiminosuke', 'Baton', 'Wimperix', 'TIPMINE']","['Mi2ba', 'Metaron', 'XeFa', 'Nqc', 'Ryuzu']",2,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Challengers%2F2020%2FJapan_National_Cup%2FSummer%2FQualifier
2020-06-28 02:30:00,Monarch,SCARZ,"['Rjaqson', 'Kiminosuke', 'Baton', 'Wimperix', 'TIPMINE']","['AliceWonderland', 'Duffle', 'Miaki', 'NevvtonX', 'Ngt']",0,2,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Challengers%2F2020%2FJapan_National_Cup%2FSummer%2FQualifier
2020-06-28 02:30:00,Diamonddust,Fiveness Esports,"['Akashi', 'Ichangs', 'CoroKanTok', 'Yuyu', 'EyeVie']","['Mi2ba', 'Metaron', 'XeFa', 'Nqc', 'Ryuzu']",1,2,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Challengers%2F2020%2FJapan_National_Cup%2FSummer%2FQualifier
2020-06-28 04:00:00,Diamonddust,Monarch,"['Akashi', 'Ichangs', 'CoroKanTok', 'Yuyu', 'EyeVie']","['Rjaqson', 'Kiminosuke', 'Baton', 'Wimperix', 'TIPMINE']",0,2,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Challengers%2F2020%2FJapan_National_Cup%2FSummer%2FQualifier
2020-06-28 04:00:00,SCARZ,Fiveness Esports,"['AliceWonderland', 'Duffle', 'Miaki', 'NevvtonX', 'Ngt']","['Mi2ba', 'Metaron', 'XeFa', 'Nqc', 'Ryuzu']",2,1,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Challengers%2F2020%2FJapan_National_Cup%2FSummer%2FQualifier
2020-06-28 06:00:00,Libalent Vertex,E-NovatioN,"['Inaba', 'Sitimentyo', 'GenGar', 'XAxSy', 'Leisia']","['Kaiser', 'ZACK', 'Kitty', 'HEARTs', 'Bunn']",2,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Challengers%2F2020%2FJapan_National_Cup%2FSummer%2FQualifier
2020-06-28 06:00:00,REJECT Faker,TEAM ALPHA JP,"['Toka', 'Youki', 'NewYork', 'Gulru', 'Kazunox']","['Tsubachi', 'Gorou', 'Mirai', 'Nonane', 'WinRed']",1,2,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Challengers%2F2020%2FJapan_National_Cup%2FSummer%2FQualifier
2020-06-28 07:30:00,E-NovatioN,TEAM ALPHA JP,"['Kaiser', 'ZACK', 'Kitty', 'HEARTs', 'Bunn']","['Tsubachi', 'Gorou', 'Mirai', 'Nonane', 'WinRed']",1,2,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Challengers%2F2020%2FJapan_National_Cup%2FSummer%2FQualifier
2020-06-28 07:30:00,REJECT Faker,Libalent Vertex,"['Toka', 'Youki', 'NewYork', 'Gulru', 'Kazunox']","['Inaba', 'Sitimentyo', 'GenGar', 'XAxSy', 'Leisia']",1,2,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Challengers%2F2020%2FJapan_National_Cup%2FSummer%2FQualifier
2020-06-28 09:00:00,Libalent Vertex,TEAM ALPHA JP,"['Inaba', 'Sitimentyo', 'GenGar', 'XAxSy', 'Leisia']","['Tsubachi', 'Gorou', 'Mirai', 'Nonane', 'WinRed']",2,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Challengers%2F2020%2FJapan_National_Cup%2FSummer%2FQualifier
2020-06-28 09:00:00,E-NovatioN,REJECT Faker,"['Kaiser', 'ZACK', 'Kitty', 'HEARTs', 'Bunn']","['Toka', 'Youki', 'NewYork', 'Gulru', 'Kazunox']",0,2,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Challengers%2F2020%2FJapan_National_Cup%2FSummer%2FQualifier
2020-07-01 13:30:00,U Mumba eSports,Time2Pound,"['Lumi', 'Master', 'ENDO', 'DrMonkey', '6t-fps']","['Abyss', 'Dashyy', 'Blood', 'AOGUE', 'MACOP']",0,2,2,https%3A%2F%2Fliquipedia.net%2FAsian_League%2FJanata_Curfew_League%2FSeason_1
2020-07-01 14:15:00,SynerGE,Team Mayhem,"['ISpidey', 'Argon', 'Moonscope', 'SuperFan', 'EXO']","['Learn', 'Neutrino', 'Vegaz', 'Creameh', 'Grim']",2,0,1,https%3A%2F%2Fliquipedia.net%2FAsian_League%2FJanata_Curfew_League%2FSeason_1
2020-07-03 13:45:00,Team Mayhem,Time2Pound,"['Learn', 'Neutrino', 'Vegaz', 'Creameh', 'Grim']","['Abyss', 'Dashyy', 'Blood', 'AOGUE', 'MACOP']",3,0,1,https%3A%2F%2Fliquipedia.net%2FAsian_League%2FJanata_Curfew_League%2FSeason_1
2020-07-04 00:00:00,Free Slot,Enterprise,"['BlackJa', 'GuITar', 'THEKISSx', 'CHEEK', 'C1']","['PURCELLx', 'IamCYX', 'ARaiWa', 'Ir1s', 'CrazyBaby']",2,0,1,https%3A%2F%2Fliquipedia.net%2FGrand_Battle%2F2020
2020-07-04 00:00:00,Free Slot,Sharper Esport,"['BlackJa', 'GuITar', 'THEKISSx', 'CHEEK', 'C1']","['SOYBAD', 'BOSS1E', 'VINXER', 'AN4WIN', 'SARUNx']",3,1,1,https%3A%2F%2Fliquipedia.net%2FGrand_Battle%2F2020
2020-07-04 00:00:00,Wisdom Community,Sharper Esport,"['Zycho', 'LeOnNypopo', 'Ambition', 'HICARLI', 'H1KOSHIN']","['SOYBAD', 'BOSS1E', 'VINXER', 'AN4WIN', 'SARUNx']",0,2,2,https%3A%2F%2Fliquipedia.net%2FGrand_Battle%2F2020
2020-07-04 00:00:00,Free Slot,Buriram United Esports,"['BlackJa', 'GuITar', 'THEKISSx', 'CHEEK', 'C1']","['Morales', 'Nanye', 'JOBSMIT', 'L3BoaT', 'L3enzzi']",2,0,1,https%3A%2F%2Fliquipedia.net%2FGrand_Battle%2F2020
2020-07-04 00:00:00,Buriram United Esports,Xenon CoCo,"['Morales', 'Nanye', 'JOBSMIT', 'L3BoaT', 'L3enzzi']","['DaeTAR', 'E-Zxit', 'PONDnY', 'KTGxy', 'HATER']",2,0,1,https%3A%2F%2Fliquipedia.net%2FGrand_Battle%2F2020
2020-07-06 14:00:00,SynerGE,Team Mayhem,"['ISpidey', 'Argon', 'Moonscope', 'SuperFan', 'EXO']","['Learn', 'Neutrino', 'Vegaz', 'Creameh', 'Grim']",1,3,2,https%3A%2F%2Fliquipedia.net%2FAsian_League%2FJanata_Curfew_League%2FSeason_1
2020-07-19 01:00:00,SCARZ,REJECT Faker,"['AliceWonderland', 'Duffle', 'Miaki', 'NevvtonX', 'Ngt']","['Toka', 'Youki', 'NewYork', 'Gulru', 'Kazunox']",2,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Challengers%2F2020%2FJapan_National_Cup%2FSummer
2020-07-19 02:30:00,Libalent Vertex,Monarch,"['Inaba', 'Sitimentyo', 'GenGar', 'XAxSy', 'Leisia']","['Rjaqson', 'Kiminosuke', 'Baton', 'Wimperix', 'TIPMINE']",2,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Challengers%2F2020%2FJapan_National_Cup%2FSummer
2020-07-19 04:00:00,REJECT Faker,Monarch,"['Toka', 'Youki', 'NewYork', 'Gulru', 'Kazunox']","['Rjaqson', 'Kiminosuke', 'Baton', 'Wimperix', 'TIPMINE']",1,2,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Challengers%2F2020%2FJapan_National_Cup%2FSummer
2020-07-19 05:30:00,SCARZ,Libalent Vertex,"['AliceWonderland', 'Duffle', 'Miaki', 'NevvtonX', 'Ngt']","['Inaba', 'Sitimentyo', 'GenGar', 'XAxSy', 'Leisia']",2,3,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Challengers%2F2020%2FJapan_National_Cup%2FSummer
2020-07-19 07:00:00,SCARZ,Monarch,"['AliceWonderland', 'Duffle', 'Miaki', 'NevvtonX', 'Ngt']","['Rjaqson', 'Kiminosuke', 'Baton', 'Wimperix', 'TIPMINE']",3,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Challengers%2F2020%2FJapan_National_Cup%2FSummer
2020-07-19 08:30:00,Libalent Vertex,SCARZ,"['Inaba', 'Sitimentyo', 'GenGar', 'XAxSy', 'Leisia']","['AliceWonderland', 'Duffle', 'Miaki', 'NevvtonX', 'Ngt']",3,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Challengers%2F2020%2FJapan_National_Cup%2FSummer
2020-08-08 00:00:00,Supreme Squad,LYNX TH,"['Conceptz', 'Ryzer', '30Y', 'White2K', 'Peakntp']","['MiDMaK', 'SMZz', 'Review', 'SuGuz', 'PpGOD']",0,2,2,https%3A%2F%2Fliquipedia.net%2FCODM_x_AIS_ESPORT_Tournament
2020-08-08 00:00:00,Daivo.FreeSlot,Alpha Red,"['BlackJa', 'GuITar', 'THEKISSx', 'CHEEK', 'C1']","['SERS1CK', 'RONIN', 'Dashy_(Thai)', 'Yokzz', 'BHopp']",2,0,1,https%3A%2F%2Fliquipedia.net%2FCODM_x_AIS_ESPORT_Tournament
2020-08-08 00:00:00,LYNX TH,Wisdom Community,"['MiDMaK', 'SMZz', 'Review', 'SuGuz', 'PpGOD']","['Zycho', 'LeOnNypopo', 'Ambition', 'Momody2k', 'H1KOSHIN']",1,2,2,https%3A%2F%2Fliquipedia.net%2FCODM_x_AIS_ESPORT_Tournament
2020-08-08 00:00:00,Xavier Esports,Alpha Red,"['JOBPER', 'NATTEEx', 'Zigzag', 'LilBoy', 'Sweety']","['SERS1CK', 'RONIN', 'Dashy_(Thai)', 'Yokzz', 'BHopp']",1,2,2,https%3A%2F%2Fliquipedia.net%2FCODM_x_AIS_ESPORT_Tournament
2020-08-08 00:00:00,Astro.1s1k,Daivo.FreeSlot,"['Dolphin', 'HenGzy', 'SkyCo', 'YEYEYAHH', 'Anfewboy']","['BlackJa', 'GuITar', 'THEKISSx', 'CHEEK', 'C1']",0,2,2,https%3A%2F%2Fliquipedia.net%2FCODM_x_AIS_ESPORT_Tournament
2020-08-08 00:00:00,Wisdom Community,FW ESPORT,"['Zycho', 'LeOnNypopo', 'Ambition', 'Momody2k', 'H1KOSHIN']","['EZy', 'TT4R', 'NK', 'DaarCy', 'ModraX']",2,0,1,https%3A%2F%2Fliquipedia.net%2FCODM_x_AIS_ESPORT_Tournament
2020-08-08 00:00:00,Daivo.FreeSlot,Wisdom Community,"['BlackJa', 'GuITar', 'THEKISSx', 'CHEEK', 'C1']","['Zycho', 'LeOnNypopo', 'Ambition', 'Momody2k', 'H1KOSHIN']",3,0,1,https%3A%2F%2Fliquipedia.net%2FCODM_x_AIS_ESPORT_Tournament
2020-08-14 00:00:00,AE Mercs,Old and Gaming,"['Ryuu', 'Danelk00', 'Mo', 'Benjy', 'Billazor']","['Dodds', 'Craza', 'Lexxen', 'Luqzer', 'Cregan']",3,1,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Challengers%2F2020%2FFinals%2FAsia_Pacific
2020-08-14 00:00:00,Creamy-Mayo,RiFt Nation,"['Dom', 'BigCee', 'Slevv', 'Slick', 'Howl']","['Cruze', 'BuZZO', 'ManOfChicken', 'CronusKun', 'Tyson']",0,3,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Challengers%2F2020%2FFinals%2FAsia_Pacific
2020-08-14 00:00:00,SCARZ,SeaTurtles Esport,"['AliceWonderland', 'NGT', 'Dufzzy', 'NevvtonX', 'Miaki']","['Pakesy', 'Fraizzed', 'Vision', 'Snaxy', 'Danyg']",3,1,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Challengers%2F2020%2FFinals%2FAsia_Pacific
2020-08-14 00:00:00,Renegades,Surf Esports,"['Swifty', 'Crimzah', 'Setzyy', 'Pred', 'Fighta']","['Stellzy', 'Possy', 'CancerCells', 'Licky', 'Crjme']",3,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Challengers%2F2020%2FFinals%2FAsia_Pacific
2020-08-14 00:00:00,Old and Gaming,Creamy-Mayo,"['Dodds', 'Craza', 'Lexxen', 'Luqzer', 'Cregan']","['Dom', 'BigCee', 'Slevv', 'Slick', 'Howl']",3,2,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Challengers%2F2020%2FFinals%2FAsia_Pacific
2020-08-14 00:00:00,Throne,Chiefs eSports Club,"['Immense', 'Jazhn', 'Beastn', 'Imagine', 'Astatix']","['Restalling', 'Zepa', 'Lymax', 'Damage', 'Nimble']",1,3,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Challengers%2F2020%2FFinals%2FAsia_Pacific
2020-08-14 00:00:00,SeaTurtles Esport,Chiefs eSports Club,"['Pakesy', 'Fraizzed', 'Vision', 'Snaxy', 'Danyg']","['Restalling', 'Zepa', 'Lymax', 'Damage', 'Nimble']",0,3,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Challengers%2F2020%2FFinals%2FAsia_Pacific
2020-08-14 00:00:00,Surf Esports,Die A Legend,"['Stellzy', 'Possy', 'CancerCells', 'Licky', 'Crjme']","['Adonis', 'Monitars', 'TedsonTK', 'Hyparrz', 'Khalsz']",1,3,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Challengers%2F2020%2FFinals%2FAsia_Pacific
2020-08-14 00:00:00,Mako,SeaTurtles Esport,"['Perks', 'Kenan', 'King/MW', 'NeoN', 'Wonka']","['Pakesy', 'Fraizzed', 'Vision', 'Snaxy', 'Danyg']",1,3,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Challengers%2F2020%2FFinals%2FAsia_Pacific
2020-08-14 00:00:00,Throne,AE Mercs,"['Immense', 'Jazhn', 'Beastn', 'Imagine', 'Astatix']","['Ryuu', 'Danelk00', 'Mo', 'Benjy', 'Billazor']",3,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Challengers%2F2020%2FFinals%2FAsia_Pacific
2020-08-14 00:00:00,Die A Legend,SCARZ,"['Adonis', 'Monitars', 'TedsonTK', 'Hyparrz', 'Khalsz']","['AliceWonderland', 'NGT', 'Dufzzy', 'NevvtonX', 'Miaki']",2,3,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Challengers%2F2020%2FFinals%2FAsia_Pacific
2020-08-14 00:00:00,2Slow,RiFt Nation,"['Middoh', 'Faisal', 'JamesJHR', 'Flanners', 'Alkazah']","['Cruze', 'BuZZO', 'ManOfChicken', 'CronusKun', 'Tyson']",2,3,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Challengers%2F2020%2FFinals%2FAsia_Pacific
2020-08-14 00:00:00,Nemesis,AE Mercs,"['Stocka', 'Cregan', 'Bondy', 'Liaym', 'Swanny56k']","['Ryuu', 'Danelk00', 'Mo', 'Benjy', 'Billazor']",0,3,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Challengers%2F2020%2FFinals%2FAsia_Pacific
2020-08-14 00:00:00,Renegades,RiFt Nation,"['Swifty', 'Crimzah', 'Setzyy', 'Pred', 'Fighta']","['Cruze', 'BuZZO', 'ManOfChicken', 'CronusKun', 'Tyson']",3,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Challengers%2F2020%2FFinals%2FAsia_Pacific
2020-08-14 00:00:00,Renegades,SCARZ,"['Swifty', 'Crimzah', 'Setzyy', 'Pred', 'Fighta']","['AliceWonderland', 'NGT', 'Dufzzy', 'NevvtonX', 'Miaki']",3,1,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Challengers%2F2020%2FFinals%2FAsia_Pacific
2020-08-14 00:00:00,2Slow,Nemesis,"['Middoh', 'Faisal', 'JamesJHR', 'Flanners', 'Alkazah']","['Stocka', 'Cregan', 'Bondy', 'Liaym', 'Swanny56k']",3,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Challengers%2F2020%2FFinals%2FAsia_Pacific
2020-08-14 00:00:00,Throne,2Slow,"['Immense', 'Jazhn', 'Beastn', 'Imagine', 'Astatix']","['Middoh', 'Faisal', 'JamesJHR', 'Flanners', 'Alkazah']",3,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Challengers%2F2020%2FFinals%2FAsia_Pacific
2020-08-14 00:00:00,2Slow,SCARZ,"['Middoh', 'Faisal', 'JamesJHR', 'Flanners', 'Alkazah']","['AliceWonderland', 'NGT', 'Dufzzy', 'NevvtonX', 'Miaki']",3,2,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Challengers%2F2020%2FFinals%2FAsia_Pacific
2020-08-15 00:00:00,Renegades,Throne,"['Swifty', 'Crimzah', 'Setzyy', 'Pred', 'Fighta']","['Immense', 'Jazhn', 'Beastn', 'Imagine', 'Astatix']",3,1,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Challengers%2F2020%2FFinals%2FAsia_Pacific
2020-08-15 00:00:00,Chiefs eSports Club,Renegades,"['Restalling', 'Zepa', 'Lymax', 'Damage', 'Nimble']","['Swifty', 'Crimzah', 'Setzyy', 'Pred', 'Fighta']",0,3,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Challengers%2F2020%2FFinals%2FAsia_Pacific
2020-08-15 00:00:00,Renegades,Chiefs eSports Club,"['Swifty', 'Crimzah', 'Setzyy', 'Pred', 'Fighta']","['Restalling', 'Zepa', 'Lymax', 'Damage', 'Nimble']",2,3,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Challengers%2F2020%2FFinals%2FAsia_Pacific
2020-08-16 22:00:00,Triumph,Carnage Gaming,"['Royalty', 'FeLo', 'Standy', 'Diamondcon', 'Nagafen']","['Ryza', 'Pure', 'Nightmare', 'Gunsii', 'Hunt']",3,1,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Challengers%2F2020%2FFinals%2FNorth_America
2020-08-23 11:00:00,FFA Immortal,Desert Doraemon,"['Hades', 'Artemis', 'Helios', 'CaptainB', 'Bom']","['Dorekidoo', 'Xukaa', 'Nobite', 'Xekoo', 'Dekisugii']",0,2,2,https%3A%2F%2Fliquipedia.net%2F360mobi_Championship_Series%2FSeason_3%2FSeries_B
2020-08-23 11:30:00,Apr20 Warriors,ProGK Phoenix,"['ShinaMeo', 'Trong', 'Finnas', 'TraDao', 'Timo']","['Kyle', 'BITANKER', 'HYMP', 'Phoenix', 'Kdt']",0,2,2,https%3A%2F%2Fliquipedia.net%2F360mobi_Championship_Series%2FSeason_3%2FSeries_B
2020-08-23 12:00:00,FFA Immortal,Apr20 Warriors,"['Hades', 'Artemis', 'Helios', 'CaptainB', 'Bom']","['ShinaMeo', 'Trong', 'Finnas', 'TraDao', 'Timo']",0,2,2,https%3A%2F%2Fliquipedia.net%2F360mobi_Championship_Series%2FSeason_3%2FSeries_B
