date,team1,team2,team1players,team2players,winner,url
2018-08-26 09:00:00,Cascade,PIXL eSports,"['Zetzal', 'Denx', 'Demigod', 'Zepha', 'Filthyelf', 'Paso']","['Camskiez', 'Dewboy', 'Outplay', 'Badd', 'Virginya', 'Ackyyy']",2,https%3A%2F%2Fliquipedia.net%2FRise_Up_Invitational
2018-08-26 09:00:00,Exsto Gaming,Twisted Vision,"['Phil', 'JasperJam', 'D4ndie', 'Christoph', 'plihS', 'sham']","['Qvn', 'Autumn', 'naahmie', 'Breezy', 'Bus', 'Nohr']",2,https%3A%2F%2Fliquipedia.net%2FRise_Up_Invitational
2018-08-26 09:00:00,Exsto Gaming,Twisted Vision,"['Phil', 'JasperJam', 'D4ndie', 'Christoph', 'plihS', 'sham']","['Qvn', 'Autumn', 'naahmie', 'Breezy', 'Bus', 'Nohr']",2,https%3A%2F%2Fliquipedia.net%2FRise_Up_Invitational
2018-08-26 09:00:00,Exsto Gaming,Twisted Vision,"['Phil', 'JasperJam', 'D4ndie', 'Christoph', 'plihS', 'sham']","['Qvn', 'Autumn', 'naahmie', 'Breezy', 'Bus', 'Nohr']",2,https%3A%2F%2Fliquipedia.net%2FRise_Up_Invitational
2018-08-26 09:00:00,Exsto Gaming,Twisted Vision,"['Phil', 'JasperJam', 'D4ndie', 'Christoph', 'plihS', 'sham']","['Qvn', 'Autumn', 'naahmie', 'Breezy', 'Bus', 'Nohr']",2,https%3A%2F%2Fliquipedia.net%2FRise_Up_Invitational
2018-08-26 09:00:00,Lucky Future Zenith,LGD Gaming,"['diem', 'Erster', 'Michelle', 'Yarg', 'Marve1', 'Lucid']","['Eileen', 'Shy', 'yaoxie', 'Rikka', 'guxue', 'JazZy']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2018%2FSeason_2%2FChina
2018-08-26 09:00:00,Lucky Future Zenith,LGD Gaming,"['diem', 'Erster', 'Michelle', 'Yarg', 'Marve1', 'Lucid']","['Eileen', 'Shy', 'yaoxie', 'Rikka', 'guxue', 'JazZy']",2,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2018%2FSeason_2%2FChina
2018-08-26 09:00:00,Lucky Future Zenith,LGD Gaming,"['diem', 'Erster', 'Michelle', 'Yarg', 'Marve1', 'Lucid']","['Eileen', 'Shy', 'yaoxie', 'Rikka', 'guxue', 'JazZy']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2018%2FSeason_2%2FChina
2018-08-26 09:00:00,Lucky Future Zenith,LGD Gaming,"['diem', 'Erster', 'Michelle', 'Yarg', 'Marve1', 'Lucid']","['Eileen', 'Shy', 'yaoxie', 'Rikka', 'guxue', 'JazZy']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2018%2FSeason_2%2FChina
2018-08-26 09:00:00,Lucky Future Zenith,LGD Gaming,"['diem', 'Erster', 'Michelle', 'Yarg', 'Marve1', 'Lucid']","['Eileen', 'Shy', 'yaoxie', 'Rikka', 'guxue', 'JazZy']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2018%2FSeason_2%2FChina
2018-08-27 09:00:00,Twisted Vision,MΛWF Black,"['Qvn', 'Autumn', 'naahmie', 'Breezy', 'Bus', 'Nohr']","['Blur', 'EFFINGninja', 'Schreudz', 'H3xnan0', 'fink', 'Frostyheart']",1,https%3A%2F%2Fliquipedia.net%2FRise_Up_Invitational
2018-08-27 09:00:00,Twisted Vision,MΛWF Black,"['Qvn', 'Autumn', 'naahmie', 'Breezy', 'Bus', 'Nohr']","['Blur', 'EFFINGninja', 'Schreudz', 'H3xnan0', 'fink', 'Frostyheart']",1,https%3A%2F%2Fliquipedia.net%2FRise_Up_Invitational
2018-08-27 09:00:00,Twisted Vision,MΛWF Black,"['Qvn', 'Autumn', 'naahmie', 'Breezy', 'Bus', 'Nohr']","['Blur', 'EFFINGninja', 'Schreudz', 'H3xnan0', 'fink', 'Frostyheart']",1,https%3A%2F%2Fliquipedia.net%2FRise_Up_Invitational
2018-08-27 09:00:00,Twisted Vision,MΛWF Black,"['Qvn', 'Autumn', 'naahmie', 'Breezy', 'Bus', 'Nohr']","['Blur', 'EFFINGninja', 'Schreudz', 'H3xnan0', 'fink', 'Frostyheart']",1,https%3A%2F%2Fliquipedia.net%2FRise_Up_Invitational
2018-08-27 10:30:00,PIXL eSports,Paradigm Shift,"['Camskiez', 'Dewboy', 'Outplay', 'Badd', 'Virginya', 'Ackyyy']","['Doleo', 'CloudyShifu', 'Jesus', 'DcBolt', 'Mauvecord', 'FiLeZekk']",1,https%3A%2F%2Fliquipedia.net%2FRise_Up_Invitational
2018-08-27 10:30:00,PIXL eSports,Paradigm Shift,"['Camskiez', 'Dewboy', 'Outplay', 'Badd', 'Virginya', 'Ackyyy']","['Doleo', 'CloudyShifu', 'Jesus', 'DcBolt', 'Mauvecord', 'FiLeZekk']",1,https%3A%2F%2Fliquipedia.net%2FRise_Up_Invitational
2018-08-27 10:30:00,PIXL eSports,Paradigm Shift,"['Camskiez', 'Dewboy', 'Outplay', 'Badd', 'Virginya', 'Ackyyy']","['Doleo', 'CloudyShifu', 'Jesus', 'DcBolt', 'Mauvecord', 'FiLeZekk']",1,https%3A%2F%2Fliquipedia.net%2FRise_Up_Invitational
2018-08-27 10:30:00,PIXL eSports,Paradigm Shift,"['Camskiez', 'Dewboy', 'Outplay', 'Badd', 'Virginya', 'Ackyyy']","['Doleo', 'CloudyShifu', 'Jesus', 'DcBolt', 'Mauvecord', 'FiLeZekk']",1,https%3A%2F%2Fliquipedia.net%2FRise_Up_Invitational
2018-08-27 17:00:00,Cyclone Team,H@CkeD,"['Kaito', 'Nicko', 'oui', 'Horizon', 'Walar', 'amidamaru']","['Ani', 'Kustor', 'Evandar', 'Odin', 'Jadsy', 'Tyranid']",2,https%3A%2F%2Fliquipedia.net%2FRussian_Overwatch_Cup%2FSeason_1%2FNon-Pro
2018-08-27 17:00:00,Cyclone Team,H@CkeD,"['Kaito', 'Nicko', 'oui', 'Horizon', 'Walar', 'amidamaru']","['Ani', 'Kustor', 'Evandar', 'Odin', 'Jadsy', 'Tyranid']",2,https%3A%2F%2Fliquipedia.net%2FRussian_Overwatch_Cup%2FSeason_1%2FNon-Pro
2018-08-27 18:00:00,AYB Esports,BlackOverlords'Syndicate,"['Leapswitch', 'Sibolo', 'NaticBro', 'iSjRespect', 'Imbastein', 'BlaXound']","['SilyaSenpai', 'CrazyMage', 'Surprize', 'MusicLove', 'ПацАн4иК', 'Vozjd']",1,https%3A%2F%2Fliquipedia.net%2FRussian_Overwatch_Cup%2FSeason_1%2FNon-Pro
2018-08-27 18:00:00,AYB Esports,BlackOverlords'Syndicate,"['Leapswitch', 'Sibolo', 'NaticBro', 'iSjRespect', 'Imbastein', 'BlaXound']","['SilyaSenpai', 'CrazyMage', 'Surprize', 'MusicLove', 'ПацАн4иК', 'Vozjd']",1,https%3A%2F%2Fliquipedia.net%2FRussian_Overwatch_Cup%2FSeason_1%2FNon-Pro
2018-08-27 19:00:00,Mellivora Capensis,H@CkeD,"['CerbeRrrr', 'ShadowSahar', 'everest', 'LanaDelRey', 'Hulios', 'saspur']","['Ani', 'Kustor', 'Evandar', 'Odin', 'Jadsy', 'Tyranid']",1,https%3A%2F%2Fliquipedia.net%2FRussian_Overwatch_Cup%2FSeason_1%2FNon-Pro
2018-08-27 19:00:00,Mellivora Capensis,H@CkeD,"['CerbeRrrr', 'ShadowSahar', 'everest', 'LanaDelRey', 'Hulios', 'saspur']","['Ani', 'Kustor', 'Evandar', 'Odin', 'Jadsy', 'Tyranid']",2,https%3A%2F%2Fliquipedia.net%2FRussian_Overwatch_Cup%2FSeason_1%2FNon-Pro
2018-08-27 19:00:00,Mellivora Capensis,H@CkeD,"['CerbeRrrr', 'ShadowSahar', 'everest', 'LanaDelRey', 'Hulios', 'saspur']","['Ani', 'Kustor', 'Evandar', 'Odin', 'Jadsy', 'Tyranid']",1,https%3A%2F%2Fliquipedia.net%2FRussian_Overwatch_Cup%2FSeason_1%2FNon-Pro
2018-08-28 17:00:00,RHP,AYB Esports,"['xtenzQ', 'ElenDen', 'LeftUP', 'RazorChrome', 'Keiz', 'TheToxic']","['Leapswitch', 'Sibolo', 'NaticBro', 'iSjRespect', 'Imbastein', 'BlaXound']",2,https%3A%2F%2Fliquipedia.net%2FRussian_Overwatch_Cup%2FSeason_1%2FNon-Pro
2018-08-28 17:00:00,RHP,AYB Esports,"['xtenzQ', 'ElenDen', 'LeftUP', 'RazorChrome', 'Keiz', 'TheToxic']","['Leapswitch', 'Sibolo', 'NaticBro', 'iSjRespect', 'Imbastein', 'BlaXound']",1,https%3A%2F%2Fliquipedia.net%2FRussian_Overwatch_Cup%2FSeason_1%2FNon-Pro
2018-08-28 17:00:00,RHP,AYB Esports,"['xtenzQ', 'ElenDen', 'LeftUP', 'RazorChrome', 'Keiz', 'TheToxic']","['Leapswitch', 'Sibolo', 'NaticBro', 'iSjRespect', 'Imbastein', 'BlaXound']",2,https%3A%2F%2Fliquipedia.net%2FRussian_Overwatch_Cup%2FSeason_1%2FNon-Pro
2018-08-28 18:00:00,Mellivora Capensis,AYB Esports,"['CerbeRrrr', 'ShadowSahar', 'everest', 'LanaDelRey', 'Hulios', 'saspur']","['Leapswitch', 'Sibolo', 'NaticBro', 'iSjRespect', 'Imbastein', 'BlaXound']",1,https%3A%2F%2Fliquipedia.net%2FRussian_Overwatch_Cup%2FSeason_1%2FNon-Pro
2018-08-28 18:00:00,Mellivora Capensis,AYB Esports,"['CerbeRrrr', 'ShadowSahar', 'everest', 'LanaDelRey', 'Hulios', 'saspur']","['Leapswitch', 'Sibolo', 'NaticBro', 'iSjRespect', 'Imbastein', 'BlaXound']",2,https%3A%2F%2Fliquipedia.net%2FRussian_Overwatch_Cup%2FSeason_1%2FNon-Pro
2018-08-28 18:00:00,Mellivora Capensis,AYB Esports,"['CerbeRrrr', 'ShadowSahar', 'everest', 'LanaDelRey', 'Hulios', 'saspur']","['Leapswitch', 'Sibolo', 'NaticBro', 'iSjRespect', 'Imbastein', 'BlaXound']",1,https%3A%2F%2Fliquipedia.net%2FRussian_Overwatch_Cup%2FSeason_1%2FNon-Pro
2018-08-28 18:00:00,Mellivora Capensis,AYB Esports,"['CerbeRrrr', 'ShadowSahar', 'everest', 'LanaDelRey', 'Hulios', 'saspur']","['Leapswitch', 'Sibolo', 'NaticBro', 'iSjRespect', 'Imbastein', 'BlaXound']",1,https%3A%2F%2Fliquipedia.net%2FRussian_Overwatch_Cup%2FSeason_1%2FNon-Pro
2018-08-29 18:00:00,Ronin Horde,TeamExile,"['Hojjke', 'Stanyyy', 'Alexander', 'Outbreak', 'Imdeadinside', 'Sabrie']","['iHaluks', 'Pyro', 'John9', 'Swalees', 'Jswinbu', 'TheAdim']",2,https%3A%2F%2Fliquipedia.net%2FRussian_Overwatch_Cup%2FSeason_1%2FPro
2018-08-29 18:00:00,Ronin Horde,TeamExile,"['Hojjke', 'Stanyyy', 'Alexander', 'Outbreak', 'Imdeadinside', 'Sabrie']","['iHaluks', 'Pyro', 'John9', 'Swalees', 'Jswinbu', 'TheAdim']",1,https%3A%2F%2Fliquipedia.net%2FRussian_Overwatch_Cup%2FSeason_1%2FPro
2018-08-29 18:00:00,Ronin Horde,TeamExile,"['Hojjke', 'Stanyyy', 'Alexander', 'Outbreak', 'Imdeadinside', 'Sabrie']","['iHaluks', 'Pyro', 'John9', 'Swalees', 'Jswinbu', 'TheAdim']",1,https%3A%2F%2Fliquipedia.net%2FRussian_Overwatch_Cup%2FSeason_1%2FPro
2018-08-29 19:00:00,OrKs Grand Poitiers,Ronin Horde,"['Hakan', 'Littleflame', 'Reckless', 'Cloud', 'Dekest', 'Pika']","['Hojjke', 'Stanyyy', 'Alexander', 'Outbreak', 'Imdeadinside', 'Sabrie']",1,https%3A%2F%2Fliquipedia.net%2FRussian_Overwatch_Cup%2FSeason_1%2FPro
2018-08-29 19:00:00,OrKs Grand Poitiers,Ronin Horde,"['Hakan', 'Littleflame', 'Reckless', 'Cloud', 'Dekest', 'Pika']","['Hojjke', 'Stanyyy', 'Alexander', 'Outbreak', 'Imdeadinside', 'Sabrie']",1,https%3A%2F%2Fliquipedia.net%2FRussian_Overwatch_Cup%2FSeason_1%2FPro
2018-08-29 19:00:00,OrKs Grand Poitiers,Ronin Horde,"['Hakan', 'Littleflame', 'Reckless', 'Cloud', 'Dekest', 'Pika']","['Hojjke', 'Stanyyy', 'Alexander', 'Outbreak', 'Imdeadinside', 'Sabrie']",1,https%3A%2F%2Fliquipedia.net%2FRussian_Overwatch_Cup%2FSeason_1%2FPro
2018-08-29 19:00:00,X Prime,Code Rush,"['Ziyoo', 'Ozlots', 'Cube', 'Carryheim', 'Cangns', 'Shunji']","['Yuko', 'Iplow', 'Suricate', 'DamDem', 'Papa', 'kidneyshot']",2,https%3A%2F%2Fliquipedia.net%2FRussian_Overwatch_Cup%2FSeason_1%2FSemi-Pro
2018-08-29 19:00:00,X Prime,Code Rush,"['Ziyoo', 'Ozlots', 'Cube', 'Carryheim', 'Cangns', 'Shunji']","['Yuko', 'Iplow', 'Suricate', 'DamDem', 'Papa', 'kidneyshot']",2,https%3A%2F%2Fliquipedia.net%2FRussian_Overwatch_Cup%2FSeason_1%2FSemi-Pro
2018-08-31 09:00:00,Team CC,The One Winner,"['KHeart', 'Yakumo', 'ZiJin', 'lateyoung', 'jiqiren', 'Kyo']","['Krystal', 'Assassin', 'MoLanran', 'UnHappy', 'Silver3', 'Wya']",2,https%3A%2F%2Fliquipedia.net%2FLanStory_Cup%2F2018%2FGuangzhou
2018-08-31 09:00:00,Team CC,The One Winner,"['KHeart', 'Yakumo', 'ZiJin', 'lateyoung', 'jiqiren', 'Kyo']","['Krystal', 'Assassin', 'MoLanran', 'UnHappy', 'Silver3', 'Wya']",2,https%3A%2F%2Fliquipedia.net%2FLanStory_Cup%2F2018%2FGuangzhou
2018-08-31 09:00:00,Team CC,The One Winner,"['KHeart', 'Yakumo', 'ZiJin', 'lateyoung', 'jiqiren', 'Kyo']","['Krystal', 'Assassin', 'MoLanran', 'UnHappy', 'Silver3', 'Wya']",2,https%3A%2F%2Fliquipedia.net%2FLanStory_Cup%2F2018%2FGuangzhou
2018-09-01 01:30:00,Sydney Drop Bears,Kanga Esports,"['Colourhex', 'Jordation', 'billa', 'Shoyo', 'Quatz', 'Bertlog']","['Roro', 'Locus', 'Davi', 'ChroNoDotA', 'Meritt', 'JungleJazz']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2018%2FSeason_2%2FAustralia
2018-09-01 01:30:00,Sydney Drop Bears,Kanga Esports,"['Colourhex', 'Jordation', 'billa', 'Shoyo', 'Quatz', 'Bertlog']","['Roro', 'Locus', 'Davi', 'ChroNoDotA', 'Meritt', 'JungleJazz']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2018%2FSeason_2%2FAustralia
2018-09-01 01:30:00,Sydney Drop Bears,Kanga Esports,"['Colourhex', 'Jordation', 'billa', 'Shoyo', 'Quatz', 'Bertlog']","['Roro', 'Locus', 'Davi', 'ChroNoDotA', 'Meritt', 'JungleJazz']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2018%2FSeason_2%2FAustralia
2018-09-01 03:30:00,ORDER,Dark Sided,"['Aetar', 'Signed', 'Micro', 'Adam', 'Gob', 'Unter']","['termo', 'Yuki', 'Punk', 'Mooney', 'Molotov', 'CantuS']",2,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2018%2FSeason_2%2FAustralia
2018-09-01 03:30:00,ORDER,Dark Sided,"['Aetar', 'Signed', 'Micro', 'Adam', 'Gob', 'Unter']","['termo', 'Yuki', 'Punk', 'Mooney', 'Molotov', 'CantuS']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2018%2FSeason_2%2FAustralia
2018-09-01 03:30:00,ORDER,Dark Sided,"['Aetar', 'Signed', 'Micro', 'Adam', 'Gob', 'Unter']","['termo', 'Yuki', 'Punk', 'Mooney', 'Molotov', 'CantuS']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2018%2FSeason_2%2FAustralia
2018-09-01 03:30:00,ORDER,Dark Sided,"['Aetar', 'Signed', 'Micro', 'Adam', 'Gob', 'Unter']","['termo', 'Yuki', 'Punk', 'Mooney', 'Molotov', 'CantuS']",2,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2018%2FSeason_2%2FAustralia
2018-09-01 03:30:00,ORDER,Dark Sided,"['Aetar', 'Signed', 'Micro', 'Adam', 'Gob', 'Unter']","['termo', 'Yuki', 'Punk', 'Mooney', 'Molotov', 'CantuS']",2,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2018%2FSeason_2%2FAustralia
2018-09-01 05:00:00,LGE.Huya,Big Time Regal Gaming,"['uNdeAD', 'KaMi', '乐佩', '爱豆豆', 'K3LLY', '萊昂納多東']","['mAsk', '仗剑天涯帅金木', '风华燃尽江湖少年', '玩泥沙的球', 'MG', 'Gudan']",1,https%3A%2F%2Fliquipedia.net%2FLanStory_Cup%2F2018%2FGuangzhou
2018-09-01 05:00:00,LGE.Huya,Big Time Regal Gaming,"['uNdeAD', 'KaMi', '乐佩', '爱豆豆', 'K3LLY', '萊昂納多東']","['mAsk', '仗剑天涯帅金木', '风华燃尽江湖少年', '玩泥沙的球', 'MG', 'Gudan']",2,https%3A%2F%2Fliquipedia.net%2FLanStory_Cup%2F2018%2FGuangzhou
2018-09-01 05:00:00,LGE.Huya,Big Time Regal Gaming,"['uNdeAD', 'KaMi', '乐佩', '爱豆豆', 'K3LLY', '萊昂納多東']","['mAsk', '仗剑天涯帅金木', '风华燃尽江湖少年', '玩泥沙的球', 'MG', 'Gudan']",1,https%3A%2F%2Fliquipedia.net%2FLanStory_Cup%2F2018%2FGuangzhou
2018-09-01 05:00:00,LGE.Huya,Big Time Regal Gaming,"['uNdeAD', 'KaMi', '乐佩', '爱豆豆', 'K3LLY', '萊昂納多東']","['mAsk', '仗剑天涯帅金木', '风华燃尽江湖少年', '玩泥沙的球', 'MG', 'Gudan']",1,https%3A%2F%2Fliquipedia.net%2FLanStory_Cup%2F2018%2FGuangzhou
2018-09-01 05:30:00,Sydney Drop Bears,Dark Sided,"['Colourhex', 'Jordation', 'billa', 'Shoyo', 'Quatz', 'Bertlog']","['termo', 'Yuki', 'Punk', 'Mooney', 'Molotov', 'CantuS']",2,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2018%2FSeason_2%2FAustralia
2018-09-01 05:30:00,Sydney Drop Bears,Dark Sided,"['Colourhex', 'Jordation', 'billa', 'Shoyo', 'Quatz', 'Bertlog']","['termo', 'Yuki', 'Punk', 'Mooney', 'Molotov', 'CantuS']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2018%2FSeason_2%2FAustralia
2018-09-01 05:30:00,Sydney Drop Bears,Dark Sided,"['Colourhex', 'Jordation', 'billa', 'Shoyo', 'Quatz', 'Bertlog']","['termo', 'Yuki', 'Punk', 'Mooney', 'Molotov', 'CantuS']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2018%2FSeason_2%2FAustralia
2018-09-01 05:30:00,Sydney Drop Bears,Dark Sided,"['Colourhex', 'Jordation', 'billa', 'Shoyo', 'Quatz', 'Bertlog']","['termo', 'Yuki', 'Punk', 'Mooney', 'Molotov', 'CantuS']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2018%2FSeason_2%2FAustralia
2018-09-01 05:30:00,Sydney Drop Bears,Dark Sided,"['Colourhex', 'Jordation', 'billa', 'Shoyo', 'Quatz', 'Bertlog']","['termo', 'Yuki', 'Punk', 'Mooney', 'Molotov', 'CantuS']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2018%2FSeason_2%2FAustralia
2018-09-01 11:00:00,Team CC,Big Time Regal Gaming,"['KHeart', 'Yakumo', 'ZiJin', 'lateyoung', 'jiqiren', 'Kyo']","['mAsk', '仗剑天涯帅金木', '风华燃尽江湖少年', '玩泥沙的球', 'MG', 'Gudan']",2,https%3A%2F%2Fliquipedia.net%2FLanStory_Cup%2F2018%2FGuangzhou
2018-09-01 11:00:00,Team CC,Big Time Regal Gaming,"['KHeart', 'Yakumo', 'ZiJin', 'lateyoung', 'jiqiren', 'Kyo']","['mAsk', '仗剑天涯帅金木', '风华燃尽江湖少年', '玩泥沙的球', 'MG', 'Gudan']",draw,https%3A%2F%2Fliquipedia.net%2FLanStory_Cup%2F2018%2FGuangzhou
2018-09-01 11:00:00,Team CC,Big Time Regal Gaming,"['KHeart', 'Yakumo', 'ZiJin', 'lateyoung', 'jiqiren', 'Kyo']","['mAsk', '仗剑天涯帅金木', '风华燃尽江湖少年', '玩泥沙的球', 'MG', 'Gudan']",2,https%3A%2F%2Fliquipedia.net%2FLanStory_Cup%2F2018%2FGuangzhou
2018-09-01 11:00:00,Team CC,Big Time Regal Gaming,"['KHeart', 'Yakumo', 'ZiJin', 'lateyoung', 'jiqiren', 'Kyo']","['mAsk', '仗剑天涯帅金木', '风华燃尽江湖少年', '玩泥沙的球', 'MG', 'Gudan']",1,https%3A%2F%2Fliquipedia.net%2FLanStory_Cup%2F2018%2FGuangzhou
2018-09-01 11:00:00,Team CC,Big Time Regal Gaming,"['KHeart', 'Yakumo', 'ZiJin', 'lateyoung', 'jiqiren', 'Kyo']","['mAsk', '仗剑天涯帅金木', '风华燃尽江湖少年', '玩泥沙的球', 'MG', 'Gudan']",1,https%3A%2F%2Fliquipedia.net%2FLanStory_Cup%2F2018%2FGuangzhou
2018-09-01 11:00:00,Team CC,Big Time Regal Gaming,"['KHeart', 'Yakumo', 'ZiJin', 'lateyoung', 'jiqiren', 'Kyo']","['mAsk', '仗剑天涯帅金木', '风华燃尽江湖少年', '玩泥沙的球', 'MG', 'Gudan']",1,https%3A%2F%2Fliquipedia.net%2FLanStory_Cup%2F2018%2FGuangzhou
2018-09-02 08:00:00,The One Winner,LGE.Huya,"['Krystal', 'Assassin', 'MoLanran', 'UnHappy', 'Silver3', 'Wya']","['uNdeAD', 'KaMi', '乐佩', '爱豆豆', 'K3LLY', '萊昂納多東']",1,https%3A%2F%2Fliquipedia.net%2FLanStory_Cup%2F2018%2FGuangzhou
2018-09-02 08:00:00,The One Winner,LGE.Huya,"['Krystal', 'Assassin', 'MoLanran', 'UnHappy', 'Silver3', 'Wya']","['uNdeAD', 'KaMi', '乐佩', '爱豆豆', 'K3LLY', '萊昂納多東']",1,https%3A%2F%2Fliquipedia.net%2FLanStory_Cup%2F2018%2FGuangzhou
2018-09-02 08:00:00,The One Winner,LGE.Huya,"['Krystal', 'Assassin', 'MoLanran', 'UnHappy', 'Silver3', 'Wya']","['uNdeAD', 'KaMi', '乐佩', '爱豆豆', 'K3LLY', '萊昂納多東']",1,https%3A%2F%2Fliquipedia.net%2FLanStory_Cup%2F2018%2FGuangzhou
2018-09-03 09:00:00,Paradigm Shift,Twisted Vision,"['Doleo', 'CloudyShifu', 'Jesus', 'DcBolt', 'Mauvecord', 'FiLeZekk']","['Qvn', 'Autumn', 'naahmie', 'Breezy', 'Bus', 'Nohr']",1,https%3A%2F%2Fliquipedia.net%2FRise_Up_Invitational
2018-09-03 09:00:00,Paradigm Shift,Twisted Vision,"['Doleo', 'CloudyShifu', 'Jesus', 'DcBolt', 'Mauvecord', 'FiLeZekk']","['Qvn', 'Autumn', 'naahmie', 'Breezy', 'Bus', 'Nohr']",2,https%3A%2F%2Fliquipedia.net%2FRise_Up_Invitational
2018-09-03 09:00:00,Paradigm Shift,Twisted Vision,"['Doleo', 'CloudyShifu', 'Jesus', 'DcBolt', 'Mauvecord', 'FiLeZekk']","['Qvn', 'Autumn', 'naahmie', 'Breezy', 'Bus', 'Nohr']",draw,https%3A%2F%2Fliquipedia.net%2FRise_Up_Invitational
2018-09-03 09:00:00,Paradigm Shift,Twisted Vision,"['Doleo', 'CloudyShifu', 'Jesus', 'DcBolt', 'Mauvecord', 'FiLeZekk']","['Qvn', 'Autumn', 'naahmie', 'Breezy', 'Bus', 'Nohr']",2,https%3A%2F%2Fliquipedia.net%2FRise_Up_Invitational
2018-09-03 10:30:00,Cascade,Exsto Gaming,"['Zetzal', 'Denx', 'Demigod', 'Zepha', 'Filthyelf', 'Paso']","['Phil', 'JasperJam', 'D4ndie', 'Christoph', 'plihS', 'sham']",1,https%3A%2F%2Fliquipedia.net%2FRise_Up_Invitational
2018-09-03 10:30:00,Cascade,Exsto Gaming,"['Zetzal', 'Denx', 'Demigod', 'Zepha', 'Filthyelf', 'Paso']","['Phil', 'JasperJam', 'D4ndie', 'Christoph', 'plihS', 'sham']",2,https%3A%2F%2Fliquipedia.net%2FRise_Up_Invitational
2018-09-03 10:30:00,Cascade,Exsto Gaming,"['Zetzal', 'Denx', 'Demigod', 'Zepha', 'Filthyelf', 'Paso']","['Phil', 'JasperJam', 'D4ndie', 'Christoph', 'plihS', 'sham']",2,https%3A%2F%2Fliquipedia.net%2FRise_Up_Invitational
2018-09-03 10:30:00,Cascade,Exsto Gaming,"['Zetzal', 'Denx', 'Demigod', 'Zepha', 'Filthyelf', 'Paso']","['Phil', 'JasperJam', 'D4ndie', 'Christoph', 'plihS', 'sham']",2,https%3A%2F%2Fliquipedia.net%2FRise_Up_Invitational
2018-09-03 18:00:00,RakiDushat,Code Rush,"['reboot', 'Skiper76', 'xopo', 'Azunay', 'MOHCTP', 'StrikerMan']","['Yuko', 'Iplow', 'Suricate', 'DamDem', 'Papa', 'kidneyshot']",1,https%3A%2F%2Fliquipedia.net%2FRussian_Overwatch_Cup%2FSeason_1%2FSemi-Pro
2018-09-03 18:00:00,RakiDushat,Code Rush,"['reboot', 'Skiper76', 'xopo', 'Azunay', 'MOHCTP', 'StrikerMan']","['Yuko', 'Iplow', 'Suricate', 'DamDem', 'Papa', 'kidneyshot']",1,https%3A%2F%2Fliquipedia.net%2FRussian_Overwatch_Cup%2FSeason_1%2FSemi-Pro
2018-09-03 19:00:00,Fourtyseven,RakiDushat,"['UltraPancake', 'Sunder', 'Ilyushkaaaa', 'whyyoumufasa', 'Sqallix', 'LittleMonika']","['reboot', 'Skiper76', 'xopo', 'Azunay', 'MOHCTP', 'StrikerMan']",1,https%3A%2F%2Fliquipedia.net%2FRussian_Overwatch_Cup%2FSeason_1%2FSemi-Pro
2018-09-03 19:00:00,Fourtyseven,RakiDushat,"['UltraPancake', 'Sunder', 'Ilyushkaaaa', 'whyyoumufasa', 'Sqallix', 'LittleMonika']","['reboot', 'Skiper76', 'xopo', 'Azunay', 'MOHCTP', 'StrikerMan']",2,https%3A%2F%2Fliquipedia.net%2FRussian_Overwatch_Cup%2FSeason_1%2FSemi-Pro
2018-09-03 19:00:00,Fourtyseven,RakiDushat,"['UltraPancake', 'Sunder', 'Ilyushkaaaa', 'whyyoumufasa', 'Sqallix', 'LittleMonika']","['reboot', 'Skiper76', 'xopo', 'Azunay', 'MOHCTP', 'StrikerMan']",2,https%3A%2F%2Fliquipedia.net%2FRussian_Overwatch_Cup%2FSeason_1%2FSemi-Pro
2018-09-05 18:00:00,Xenoflask,RakiDushat,"['Cuddlesworth', 'Bubba', 'Ture', 'Panda', 'Apathy', 'JackdiQuadri']","['reboot', 'Skiper76', 'xopo', 'Azunay', 'MOHCTP', 'StrikerMan']",2,https%3A%2F%2Fliquipedia.net%2FRussian_Overwatch_Cup%2FSeason_1%2FSemi-Pro
